param n := 100;

param c:	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	:=
11	18.5905705579729	18.8102209067489	76.1083307124307	21.2323049281386	10.5050759310835	263.787646602522	52.2650889582034	28.9906888581329	33.4934370948518	70.558485454987	0	257.997789987132	62.2192711228683	31.2624398619243	78.1741615343032	19.1539750918098	35.3701628665553	537.335426521323	17.0822451287035	27.7456034449065	293.776410226281	57.0424061591051	32.2243177067993	52.7569968088353	77.2676181400068	184.441410972548	246.889909589985	27.2003010741913	257.138881495526	54.8664463676209	150.70805173707	808.725681553504	68.9019920901344	512.078124152254	31.0883923129666	75.5194722020046	317.365562830367	123.55961659456	76.9518197089686	79.7399871636268	67.4588491945486	705.454373126624	144.255702758414	131.776470526433	92.3036337628414	764.456470394441	276.614108247712	91.4352789092935	753.892223414766	115.359883139517	53.9009996724148	243.081154897137	58.2028163698216	344.115389484528	406.527811680775	75.2086142428057	293.089329087071	65.0699946980604	434.359966898007	100.651967111537	54.4323703793385	662.073166429373	378.760991900773	375.63145281682	498.583764342254	194.778895910445	118.072412830967	94.3643818456001	244.00818587575	459.928982677753	688.113549175285	561.082533075623	306.380567001801	252.525590955455	246.435358410917	307.453853506967	85.1778294703489	47.078290606885	551.273567562733	324.616963133256	355.762171638017	574.712911307799	149.667597456455	369.428105409736	694.823506541562	485.196847423972	40.1922412462645	387.401916865678	250.460627727977	312.156566793021	511.394281881117	75.8304088146872	278.149060516943	635.834508518015	316.316085980638	53.8924309419132	183.402381110455	92.7807872923716	740.702183876112	138.431624800401	
12	247.980000404378	239.258766652848	326.069909696972	239.647164141836	255.765474575918	106.339620249346	225.993289482318	229.217359454629	233.135951928764	322.092853436099	257.997789987132	0	300.752783412371	234.897207042411	201.470380592302	250.047728854263	224.796095248317	396.72960899167	241.159846921269	230.273781033026	87.6091997447577	314.723210557424	243.614442736158	218.410700371919	330.709756498625	347.544080191078	142.6350166827	231.342960193228	105.457895666402	311.97930439314	341.028088199257	620.468265835583	222.842992573567	347.12275383315	227.579712291018	324.33572432162	73.7564542225865	349.248891638969	328.159664180783	332.501525791213	319.690182608332	698.604708830442	335.496034611381	304.582340399644	347.892034612033	564.952447274183	92.898529001546	314.416506605569	781.086729437279	190.728778226967	309.137480521739	128.911254886641	313.132196473388	204.13142358645	252.475657162956	327.263201180109	91.9132380011518	271.569926748103	296.133486013722	320.04776346537	305.087587591759	672.598511992686	242.061476783991	257.127918763069	326.218387510937	69.4549099959644	161.633093597886	182.179989505987	109.432975395307	324.147682884467	646.195867571657	393.440519789602	82.6030246137283	193.706100286618	175.702878250127	83.5802941982886	337.959976534951	260.701347681623	447.437350119933	228.042165362014	493.598502630073	396.403255701821	345.688944162638	253.905100433499	551.474863995752	240.402201640355	254.890850673096	264.290438529221	104.34848983016	107.242662990262	299.024160827971	329.92366084794	107.284068115319	592.336167922584	84.4262182750898	299.489014744485	135.560195863119	317.845545950808	565.754195207127	174.656929457563	
13	59.4813775438594	76.3715543015241	90.9542329040007	69.0062448007084	56.3605497931813	320.084252943379	114.417499850419	81.4065140493061	95.2429274761821	84.9121783988805	62.2192711228683	300.752783412371	0	68.9499375041607	139.343143151275	81.0472055291124	93.9562785004075	534.551224524264	72.1109539286145	81.8031753902667	346.730943723669	45.6499797376288	58.5589202750186	114.114687483093	84.7275316902886	131.593917227609	306.474406496891	78.6408727264748	313.522299050939	40.7160923137761	93.6612199954616	813.399976167109	80.9787208192762	572.773088583436	88.2650401115851	92.4774328925274	365.564217881949	61.3442347399473	89.2287455601673	87.7805699590253	81.8488324563616	667.743099153633	87.6780272754923	84.8257285998669	88.5878322784087	773.260618368682	331.116190819591	31.0934350525717	709.057611442939	126.716101051085	68.3012808358841	301.736356911088	70.9284526031693	352.235357355694	466.982397933538	86.5388315681357	346.59965600853	36.815141823726	435.502572791401	40.3334724929722	20.1863328654903	621.661884280414	439.768865510237	437.286352826419	558.747817458401	243.3619391383	176.547916252592	153.907032360145	300.99544757356	521.582808605356	657.99444604581	621.88066266238	357.611315586581	314.388757081824	307.783472286667	358.714698596407	91.1893760052162	40.4041267493605	538.900574325464	386.429570012858	299.278830762544	634.922818325842	91.1357706627149	431.121450887296	688.629937785724	535.185491774432	45.8923105087583	449.007054984827	306.873329617656	366.08416693946	567.894734306898	38.5649907303185	334.045802006798	607.145781675617	366.671910045769	11.6658852776988	242.43783056286	31.5419017830485	742.361823475704	150.982026287292	
14	14.2753905585332	22.2746613043499	107.044428877131	11.1749340132404	23.675764693331	251.374525040753	59.7007093484286	17.4801454048212	41.4354331532215	101.334124522522	31.2624398619243	234.897207042411	68.9499375041607	0	77.5359550837299	40.2942361049923	32.8711309171073	506.174987352069	18.7005242785015	19.4154611155383	277.828476022231	81.7300580103878	11.2143974328055	55.0981851054221	107.498623687305	172.144991876502	239.456050430869	15.1997277221923	244.840332673818	78.3083134059942	143.264146056139	777.52406837471	38.9762908213358	506.469117010988	26.9167440408739	106.585604086376	297.676751533642	126.954861161525	107.693114258296	110.114874714731	98.1523327683384	681.075334400765	136.653502625492	117.966930723761	121.412004863262	733.452742362612	262.175348511373	91.6296690531192	732.67323369722	84.1598410830707	83.9925783255948	234.020327623485	88.3140050013003	312.927676865499	400.499721399748	105.815582052172	277.662598515853	53.6892875973379	403.111660799216	99.9363977637072	70.2609773998347	638.879740568294	374.15301633248	373.144120529306	491.816709609527	175.10188438567	109.574548347219	88.5190069780926	232.50160439468	457.258514253789	661.182654548836	555.675730879908	288.946189672452	251.487126690982	243.321392357463	290.045020732636	115.463486951838	35.0490386966392	520.894902526976	322.979494900919	344.236161495741	567.975672430071	143.849936786797	367.115141705697	663.796770690378	466.922183578309	26.4575358291077	384.688928074636	238.207109085143	297.136718687724	499.094948861713	95.0307378714341	265.244458613536	608.565976330649	298.195138136081	65.3821955165218	175.258688207167	94.0779443372294	709.441063837549	107.171375592477	
15	81.2784470697694	63.1256397630961	128.333769747987	72.3028882596337	82.9874314466077	188.804148770501	28.28559299623	60.6711992403723	44.7242290467638	125.423331079865	78.1741615343032	201.470380592302	139.343143151275	77.5359550837299	0	61.5749215788887	46.0354051410436	531.799454628986	67.6079393066813	59.4226232556354	222.312882322246	130.533629530685	88.3827728157025	25.4171902969794	134.749313226046	249.157293567538	169.081122972162	63.3688114361346	182.124759196645	129.745351176343	220.745709197551	790.447194082736	104.017583220985	433.91016533526	52.0925104388252	126.186188298435	251.477080408365	200.373648243826	130.936235132409	135.964316078708	123.607327619788	742.151399741161	214.136814293744	194.907503260103	152.971003580318	741.433817481083	203.528959666014	166.454018182293	799.862050920902	128.065048302881	116.362970768738	165.938523462215	119.688929301731	330.518448986224	328.358307093829	130.578530199048	220.967984002208	131.146650470168	426.315506167805	175.297927859505	132.516273471935	702.702489821999	300.641161019567	297.958934511753	420.442887247706	132.905424735858	43.6034372518328	19.7646043252751	168.464875040568	382.250396037817	715.048923373844	482.927970675991	236.844646559531	175.259708634665	168.460141394004	237.863677898673	141.150850127162	112.206071724186	557.519516209162	247.201225804203	421.026276276108	496.560138297246	221.129880210889	291.80763809001	691.25038132322	415.36695749245	103.518894360225	309.668473820988	175.482337870733	239.331952255198	435.25269006268	152.44225081039	203.466508113121	661.483100399494	247.710017713686	131.890178627054	106.28171387134	168.375769352762	726.791201452523	142.432865773512	
16	32.5503643659784	18.6174288829741	77.2885996351289	29.2133533170469	28.0361956726505	249.428414207233	34.2667724791598	28.776572139095	17.7941411500783	72.6793666718283	19.1539750918098	250.047728854263	81.0472055291124	40.2942361049923	61.5749215788887	0	25.6090114963794	543.554961230604	21.5938625908412	26.4322277265957	281.017857786561	69.3949040017647	45.7319010500077	36.5592703053833	80.8854902217315	203.063309620499	230.646167328616	28.749853104993	242.75598458742	68.3073382652088	169.764567418186	812.266507429308	79.1950610871922	494.866684250694	24.6123605887184	75.9931692073206	306.711293395998	142.316708585352	78.9498466023889	82.8607297979315	70.04238955756	720.532127270616	163.294250075113	150.016431343389	97.8450881138927	766.783996592612	263.150603517841	110.550468667872	770.517973075097	122.213291946606	59.1348878646164	227.434528364068	63.0900553378219	347.859848826415	389.523812127124	77.76505790342	280.061355666177	83.1948505081973	439.75517212231	119.780338018772	71.5970413148869	677.792759384566	361.392066476981	357.745582794947	481.715795767194	184.801395275524	103.356178765031	79.1648906875156	229.338127061125	442.018926888641	701.398984034124	543.787389292324	294.394535873774	234.491770526136	228.903777601008	295.449610806508	88.3672003320881	64.5736204857425	560.158584027188	306.599422059242	374.611520843816	557.78745688061	168.795401291481	351.509253933552	701.72114487718	473.31734815394	56.9009853078005	369.556171958119	236.086535356389	298.859169236351	496.500287839791	90.867660410583	263.955852778821	648.825388605009	304.69600084034	72.1727379168738	167.736430898711	111.841458566582	745.237070637219	143.922387798934	
17	35.2572691199553	17.7075680388333	102.874719888282	26.3083583749276	37.8253624930818	228.555872223317	27.2129544907696	15.3943191497028	12.5388307764005	98.2877176509247	35.3701628665553	224.796095248317	93.9562785004075	32.8711309171073	46.0354051410436	25.6090114963794	0	522.356851022079	21.84746543647	13.685597759992	258.432332667094	91.9270984618955	43.0668881752759	22.2869135781418	106.442713585744	204.924954845959	212.73552913932	17.8480205767222	221.916064446279	90.0561663075636	175.179643126423	789.088051919485	66.571650245911	478.818185678899	6.12867431575994	101.53515365826	282.59880125583	154.640250158641	104.55812635876	108.450698252758	95.6381719803072	710.441521883002	168.580056890363	150.789107489994	123.214317578358	742.957593790366	241.248406092603	120.463805544686	763.874710289959	103.467907538758	84.3799316317416	208.450783428159	88.4254847828383	325.096599860299	373.044873722823	103.369265516298	257.725227119821	85.694831156344	418.01728124309	129.275892595804	89.1409116328799	669.076411471235	345.839779058852	343.709827833274	464.8755216037	160.260497927078	83.1968702944424	60.0199662824728	208.8810778258	427.974225421242	688.149071149884	527.924483604786	271.168031385923	221.221781897303	214.03035959013	272.237340481654	113.959987348617	66.5772825517678	541.38895769128	293.090005195187	377.038576013834	541.044462774209	175.33940076216	337.59040826212	680.981129846075	450.03671997423	57.9101674830042	355.376059232373	215.238437327878	276.786404125721	476.266859353865	111.182722608693	242.873662446287	635.160792914949	281.201703296021	87.3077644634521	148.893505147057	122.443920455195	722.698012172316	123.469008825165	
18	519.110070986802	525.252845743227	611.365795739454	516.903079344059	528.468815212916	501.854166664823	541.641533119625	514.784476988231	534.858472801864	605.274047848736	537.335426521323	396.72960899167	534.551224524264	506.174987352069	531.799454628986	543.554961230604	522.356851022079	0	523.448595123889	517.158930041508	471.963250656171	574.846846496243	506.401681699309	532.377316966194	609.6809993334	465.962681149316	539.287132806127	514.895149032822	501.703669578989	569.983295938823	495.225535043326	286.54284343045	469.206806217855	691.717141835886	520.423937944408	611.374705488277	430.454857835066	539.836112475504	611.370414590341	612.609934668157	601.941721721857	392.322450359575	494.774087364885	469.993783948456	619.55796746179	262.11394493464	485.055315547816	522.838519107321	503.878048165283	422.019473449652	586.903777473545	525.52557226726	591.055371051273	202.930478214065	622.251399124249	609.137596163803	477.365249663352	498.563613881968	105.709799013481	520.879700832885	551.709638582636	395.71308917395	622.345567156322	642.308403893067	668.138404421907	444.14566985135	511.771514846319	519.635153976547	506.143297625427	692.815115237213	306.587674943803	727.746930048601	456.920693282653	589.870106432473	571.884661389769	457.315806191554	617.487549497601	504.301487782144	84.422270031114	621.594160320667	482.63602168652	719.24598698633	503.043582454958	640.437193857836	159.532340840454	491.685555666731	505.654454710427	646.932628119302	500.994412592831	484.847300424512	599.694096239353	573.032120974621	499.993165116371	263.085381898332	449.757431741133	542.091656156645	519.703080314528	526.304096545252	210.706450316339	399.638433187874	
19	14.0815936576003	4.74995267732476	92.2811010198	7.70181007253411	16.2219053678892	249.610928183822	45.250078614443	11.9605036810848	25.7156315658699	86.9321688430544	17.0822451287035	241.159846921269	72.1109539286145	18.7005242785015	67.6079393066813	21.5938625908412	21.84746543647	523.448595123889	0	11.0121274971695	278.534562202289	73.6102408144388	25.2060198683789	42.8879192853179	93.9839969310415	186.083694739733	234.495598679271	10.1337577989374	242.991008678977	71.1012145852541	154.866163354309	793.554780420367	57.6253860282338	500.662197253222	16.2428354221309	91.4922010269781	301.180135823076	132.842006512594	93.3341392203705	96.3755688773939	83.9182676432619	699.386416790666	148.294136011733	132.314854154618	109.309581971685	748.805627145834	261.803529649482	98.8795409646924	750.224050084727	101.587709547085	70.751049316895	230.057295191134	75.0294480607207	328.959703193013	394.879972000588	91.7077476011945	277.998333971036	66.0154733847344	420.011753496118	107.783541707922	68.0310827935153	656.932750833123	367.684973628583	365.475592297835	486.687138496433	178.487781380264	104.770761953534	81.8238858296304	230.108490786152	449.750538852248	679.849219133155	549.770751388362	290.739414291995	242.86759386659	235.833832398123	291.820243992352	101.847441275276	46.8304412914236	539.08578184756	314.792571798666	358.126136995173	562.858550221066	154.667097807077	359.344694068679	681.344935260356	469.416810039261	38.4261357150777	377.155502226187	236.317788103316	297.203955823709	497.431921036633	90.9823286590292	263.828237404546	627.251993447324	300.504305775058	65.6631400106637	170.575455814721	100.769102901998	725.969991762188	123.931323294286	
20	22.4014017573149	9.35323592740901	101.447310039643	13.0191674098208	26.9059738851264	239.071219513337	40.2854637407331	2.49568462763011	22.4257715413471	96.3177303945759	27.7456034449065	230.273781033026	81.8031753902667	19.4154611155383	59.4226232556354	26.4322277265957	13.685597759992	517.158930041508	11.0121274971695	0	267.666947889122	84.5673653758349	29.383980412888	35.9636863224948	103.729871075088	191.277676862785	224.683990338713	4.22181526944854	232.463746788832	82.1029686200833	161.538661080463	785.967610806717	55.4749799696476	491.18299734142	7.58831060409959	100.474708765577	290.168732342115	141.959729794482	102.705005438966	106.016778179232	93.4036195916261	699.158253558703	154.936671695704	137.167570823639	119.48958176944	740.710761383156	251.054666224105	107.421853474257	751.598387447696	96.1287753170263	80.7361859984633	219.975553261669	84.9695543538286	321.502827603702	385.323409908357	101.207661878868	267.168740186534	72.0226433555543	413.324388176726	116.128041559826	78.7560881328323	657.353926222277	358.400906609753	356.633957842504	476.99753217554	167.475727956938	94.7474870557091	72.3032661986885	219.676968601404	440.863743215612	678.06367232992	540.329211683509	279.786995375472	234.374696384392	226.870573412358	280.869087819334	111.516861710573	52.9282601086679	534.285677875024	306.146080031569	363.397027929333	553.174537051979	161.76439702399	350.541829748628	675.387576639386	458.437864433297	44.2522842818187	368.263943518719	225.794746534547	286.40900823953	486.924636777624	101.933451939129	253.234573845558	625.249506581789	289.524793714574	75.9697901186348	160.634805221133	109.522336382419	718.832381271818	117.546084280402	
21	288.680476526302	275.397794124545	350.273117435259	279.359339046127	294.566240784031	44.5414879307735	250.313371643825	267.375933653602	263.223996549358	347.628370661551	293.776410226281	87.6091997447577	346.730943723669	277.828476022231	222.312882322246	281.017857786561	258.432332667094	471.963250656171	278.534562202289	267.666947889122	0	350.088681048816	288.210785357573	245.111616055781	357.011345445979	415.686183338845	88.5103950670469	269.960378448337	49.4353958555137	348.440670773542	402.931730945333	674.875851450838	276.88776552862	261.059891282346	262.849079323906	347.99473536734	48.3703175640738	401.950382739552	353.003177399513	358.146236277829	345.886459640986	785.729855015931	396.868455831453	367.935563008583	375.272198108169	615.350948179891	22.4645680891546	366.161814421059	868.695790982045	255.883706439259	338.41780201807	78.658159972453	341.867274358336	287.629064736644	164.866602762811	352.758900401578	5.51903581195656	323.581272970044	375.463033878493	373.185760984556	346.356000948358	760.158084387223	155.4882342446	172.323647797821	240.882823041427	106.39303307078	178.73824934844	202.964420927652	63.0179986970945	236.590076447479	731.621548828446	308.255261033407	20.2446492084554	137.553569264799	121.426495343424	20.6994690135334	363.256645421552	309.157508196941	528.280361219406	150.363942519387	570.714464886671	313.082205595247	406.477241988328	169.740496497716	622.280816755177	193.182685435285	301.869822607273	178.556026037042	54.3064777461349	21.3886573524988	225.150038457139	369.439619521232	33.6833315840504	677.98128647387	32.6268156806111	342.803036376841	123.052068560494	369.184055482218	626.533463012887	245.089866347471	
22	67.7116622720046	75.845051864579	45.7618866295946	75.3161324361224	59.2007890735636	318.82019330986	102.459547588915	85.525029100107	87.0980717969105	39.9679655120026	57.0424061591051	314.723210557424	45.6499797376288	81.7300580103878	130.533629530685	69.3949040017647	91.9270984618955	574.846846496243	73.6102408144388	84.5673653758349	350.088681048816	0	75.7203237270642	105.897698801828	39.0800663199721	174.484016664976	299.188442455387	83.3807890571214	312.147019663532	5.04750038144292	134.75089313708	851.24442875554	109.685734589845	561.602725626519	88.0685430767509	47.5596371796043	374.375643620735	91.8251066612823	43.7809071611281	42.1308827130881	37.1502570593655	713.090698064927	129.353627866245	130.169036108357	44.7963285612832	809.334478429134	332.453573742584	72.8911195687504	753.045841305474	158.328848287314	25.9870504130356	296.444744105579	27.2544012697893	387.871566114559	456.788274905751	41.0778956160453	349.238188305679	77.3281042653889	474.221181089063	81.0757080718174	25.5198550540912	666.670185814083	427.952380982932	422.894710695578	549.128603259575	251.818195068365	172.750050434173	148.537932048674	298.701832677312	506.912200629844	703.62367958614	610.292473424531	363.06439907111	299.591276948349	295.447499983379	364.130950791293	45.6359439892877	70.8861061745327	581.969378635234	371.447647102699	337.92287643589	625.04292769643	130.861732527644	416.564534628862	730.177426505164	541.952659594593	71.0437409766162	434.807498619081	305.478459174842	368.126793362133	565.758539990235	24.9158321918188	333.350713027635	652.716001080519	373.128555770859	35.0141386502337	236.813399755653	71.7545486536866	781.31883960657	182.698673866245	
23	13.7747597662679	29.6766618325911	105.232963941244	17.8703091857272	22.3405228822509	262.22923190382	69.2540965716824	27.8144512412675	50.2599210586699	99.2730768322422	32.2243177067993	243.614442736158	58.5589202750186	11.2143974328055	88.3827728157025	45.7319010500077	43.0668881752759	506.401681699309	25.2060198683789	29.383980412888	288.210785357573	75.7203237270642	0	65.3475197139621	104.625394194956	161.94331594031	250.632016135624	25.2314847663597	255.710668575811	71.874042243441	132.364253652991	779.345513396059	37.2274601318647	517.665248572443	36.968209367506	105.083355008551	307.300361701517	115.860690212506	105.517088630245	107.392270519077	95.9903925708823	674.822929934169	125.755897031296	107.895767710355	117.333875799423	736.023362099644	272.789513038323	80.4617592429373	725.092829864013	85.1080103549715	81.2664727580013	245.132538912664	85.5393503103184	314.963162004226	411.692149006174	103.447530527027	288.125605969913	42.7681314716205	403.952487536412	88.7328446693437	61.6628884184152	632.07715254622	385.366295872641	384.342380930691	502.981811118462	184.913555610582	120.777340185192	99.7047945115478	243.451582608155	468.463761821523	656.360352901333	566.87423452166	299.060607029841	262.622664629365	254.51875066598	300.163327391795	112.584269984673	23.9124054142425	519.304869831728	334.151679588293	334.066330275246	579.137287496855	132.818391810982	378.309461840603	663.517756170582	476.767451666238	15.2724968548411	395.891834294525	249.086441591215	307.645426033952	509.871866200849	86.8066687911959	276.039381128125	603.966306441097	308.166704756384	55.9242277918592	186.43421813911	82.9497683890731	710.668162537673	108.928578127358	
24	56.840295377434	38.2614617085538	107.948905724419	48.3196573629574	57.8208673978536	212.941058110788	9.30668301747357	37.6522640358387	19.3296078312367	104.356443090653	52.7569968088353	218.410700371919	114.114687483093	55.0981851054221	25.4171902969794	36.5592703053833	22.2869135781418	532.377316966194	42.8879192853179	35.9636863224948	245.111616055781	105.897698801828	65.3475197139621	0	113.357997872562	227.204712136851	194.350338381515	40.134933056338	206.265899922361	104.866507062175	197.316690540349	795.622827582616	86.651769783824	459.324708087177	28.3804628877873	106.089690714758	272.203777409194	175.27173040062	110.228574119321	114.882726958413	102.206511014483	729.529621435557	190.723144014794	173.054869572487	131.212751890415	748.129697602322	226.930630470823	141.696211947668	784.380325413281	118.57865730982	93.482050889821	190.933314202815	97.0839685996961	333.021783395194	353.774075321265	109.54959403938	244.020389811224	107.916037854544	427.411229429146	150.643442364982	107.112878200058	688.807386216681	326.036670517718	323.183001259398	445.848846523218	151.396121450776	66.9042346984136	42.6455557243584	192.804679168976	407.482220583738	705.481817226771	508.337431835665	258.927167802024	200.299529756159	193.792827065409	259.969136123728	120.246944742942	88.7617241489805	554.317616863194	272.319993787407	399.31392085923	521.970364280408	197.348421205436	317.011290817542	691.474780627782	437.77535770151	80.1146070682892	334.91660004412	199.600352641453	262.683821539448	459.941073148814	127.319882316527	227.50033298559	652.254951531387	269.459752232243	106.503564284245	131.224798230093	143.500825954277	730.455082984244	136.3406732432	
25	93.3887400852036	94.3780856608989	10.2722173857712	98.3929562704992	83.8614099551037	322.306277771951	107.077208899598	105.43950864114	97.5754263432772	9.585716101692	77.2676181400068	330.709756498625	84.7275316902886	107.498623687305	134.749313226046	80.8854902217315	106.442713585744	609.6809993334	93.9839969310415	103.729871075088	357.011345445979	39.0800663199721	104.625394194956	113.357997872562	0	212.262444482775	297.804312763856	104.054721732344	315.647867361982	44.0235404159177	171.934335435629	883.906483323572	141.20975431428	554.254909514688	104.568589698055	13.208367148296	385.501550128994	125.717788713577	6.80641437890689	3.07924026405289	11.1659633707227	752.000258536289	166.847110765005	169.157537332416	18.4195860635175	840.604512864191	337.929616651846	111.207891458327	790.997846668032	189.656921100984	23.5062395447996	296.855661649361	19.1857976678962	419.586307131465	450.957482403403	5.08616523638919	355.571778731034	114.977585067382	507.992546437997	118.949742411591	64.5725385536952	705.354204656571	420.918159100654	413.59661237458	543.21053260802	264.603695911788	178.352668920414	154.289540369015	301.655068821486	496.757336677399	742.666912157249	602.35076415378	371.563532209427	291.443467660336	289.621828153998	372.586961254181	7.97178903429761	105.801836709029	618.948418495533	362.123811779451	372.538460858484	618.540050690793	167.479561163014	407.17321417331	765.880802164442	550.109398120755	104.026546756713	425.581551932455	309.07665391192	373.724486923331	566.248616335758	56.7061965317595	337.097285148368	691.699269769113	382.33911372542	73.9249624176489	238.324151640572	109.735269629129	814.923258852926	213.553955804914	
26	172.203779068534	190.808847678963	220.059878627451	179.48342371616	175.032206597839	400.553469119161	231.095514348041	189.554086257279	211.76978469411	214.420523474195	184.441410972548	347.544080191078	131.593917227609	172.144991876502	249.157293567538	203.063309620499	204.924954845959	465.962681149316	186.083694739733	191.277676862785	415.686183338845	174.484016664976	161.94331594031	227.204712136851	212.262444482775	0	399.190396058477	187.084142262857	394.63375162486	170.076885151671	41.1039563184077	752.164273137227	149.505116524938	664.404593238793	198.864971764033	221.995749738671	420.416754951205	92.6869086839013	217.777416176968	215.1303010163	211.634078710108	542.752728146788	45.5237265156878	54.2498164102785	210.546793454523	720.923274877038	405.480958138123	101.697652262952	578.735492127416	159.803097031495	199.198347533558	391.113396547714	201.352642650729	317.719477535827	558.988064219964	215.086155939382	417.16333833177	120.164081954248	379.617001385534	93.4295731495533	150.721657678546	494.47636449266	535.515363695576	537.682133433771	647.571600824091	309.962536859895	274.601695753722	257.321735747839	384.744592094451	620.715568853932	541.564971911476	713.53062786337	421.087231832199	419.246965254238	409.019964150039	422.207898886049	217.337271280553	139.275293209928	452.299377316002	489.16597750026	172.123033735307	722.946887176136	47.2226667400953	531.953690371866	609.342085966927	587.450469110436	147.673077827906	548.788427546671	388.461034472781	436.826329631428	640.619557593386	156.335301869152	412.496927169247	493.144208921146	427.21008673212	143.252322816343	336.586737553463	102.734459649716	676.605481012393	172.946823652626	
27	247.05864443069	230.438184458774	289.644541667948	237.566507427361	250.560684268168	44.4525613151805	196.803128188673	225.181671431827	213.668205997518	288.21860323002	246.889909589985	142.6350166827	306.474406496891	239.456050430869	169.081122972162	230.646167328616	212.73552913932	539.287132806127	234.495598679271	224.683990338713	88.5103950670469	299.188442455387	250.632016135624	194.350338381515	297.804312763856	399.190396058477	0	227.965687583091	41.2702578855124	298.65028125781	378.347618473447	757.031184342057	250.720474860762	267.178760691306	218.271639330451	287.028588863859	135.880274936502	366.284357902628	292.773436503457	298.344750879396	287.111061374286	825.493428800461	371.855800786995	346.867017926824	316.184505422627	699.009727714115	66.6579268681936	331.085707138326	900.091640292965	245.505264304056	282.658258637866	13.7939344224338	285.453686520787	343.855008299946	161.178090984688	293.076870257976	83.8790729672814	291.322961894804	437.914515914729	339.326393825919	301.321726785741	794.767364551008	136.334500380816	140.001937203211	252.384611391807	109.499441838007	130.019379754265	152.732630479506	33.2717438906241	221.728291244701	779.905461295502	316.421088149697	108.737110924902	51.8768907017035	34.2530676466355	109.209751563695	302.947876199824	273.999880774448	587.938050411734	96.3609105102647	565.232421787405	328.556152656245	380.310621674177	134.737229766123	693.997623364665	266.838946826443	265.681429478411	150.541920595211	39.6161650546656	93.8519650959836	268.534439985754	321.501327667384	55.5009020277101	725.6862965538	121.125610737357	300.02516703318	64.197812610739	333.499958738828	705.437475976191	243.109643298631	
28	19.1669678827708	10.4144508184702	102.181836194823	9.63715092071082	24.8024136577847	241.821405940221	44.501866539266	2.79087626815808	26.4586536928616	96.9036756646134	27.2003010741913	231.342960193228	78.6408727264748	15.1997277221923	63.3688114361346	28.749853104993	17.8480205767222	514.895149032822	10.1337577989374	4.22181526944854	269.960378448337	83.3807890571214	25.2314847663597	40.134933056338	104.054721732344	187.084142262857	227.965687583091	0	235.227720286551	80.7052319499208	157.480980438161	784.280459121639	51.8142688318035	494.603182953207	11.7867849627102	101.324853762756	291.892214929816	138.484604359618	103.303606130011	106.422337430328	93.9187078095125	695.296972349185	150.876629598382	132.963583216422	119.442063502097	739.282393876761	253.551416137091	103.776406183702	747.530149832091	93.4681026900683	80.8607981062198	223.098391589643	85.1331457452617	319.738018530183	388.714030521146	101.715319084079	269.534267257209	67.9295707147478	411.219040622271	112.418882409951	76.3994971449026	653.397854855428	361.910626568342	360.30218820626	480.319043218497	169.15838141934	97.9661277121058	75.8138174247756	222.53416166484	444.512508086164	674.483829436876	543.764133512197	281.866263810024	238.15809990595	230.51306186454	282.952327357818	111.902401829592	48.8773356412163	531.489667226093	309.878042462718	359.201149440281	556.495928496853	157.7686377246	354.222808917913	672.999402901523	460.405544067522	40.1928558952185	371.91517700736	228.564220563481	288.830745745565	489.685560055029	99.9717670034109	255.925328227604	621.714094763426	291.500758828968	73.2036601777818	163.861537079874	105.940969752862	716.93310182962	115.258754310859	
29	254.33198037353	239.411635834724	308.310690804467	244.829861154022	259.207965098342	6.67945705131298	210.409635563335	232.521422414156	225.112449302564	306.13634865186	257.138881495526	105.457895666402	313.522299050939	244.840332673818	182.124759196645	242.75598458742	221.916064446279	501.703669578989	242.991008678977	232.463746788832	49.4353958555137	312.147019663532	255.710668575811	206.265899922361	315.647867361982	394.63375162486	41.2702578855124	235.227720286551	0	310.968557123574	377.670571003265	716.060549221963	249.721646868973	270.56989679621	226.879374903032	305.888185861658	95.2941295924496	371.252562115056	311.211929641063	316.550333418212	304.6393064732	797.74478350485	371.3553931756	344.2210500738	334.042039962891	657.845876160755	26.9708653941203	335.52347681606	875.710743286921	236.527482166954	298.355707466719	29.7030983118698	301.556602391989	309.111001778549	166.65981279216	311.184299898732	45.5896790275802	293.955908308728	401.584808278071	343.17705059084	310.969279990269	768.985243414225	148.172602512009	158.369427425056	253.056042644677	88.8798700599781	139.401986273318	163.620595343217	14.408298273137	234.054289532861	748.918629039268	319.45256984929	69.2400331441575	92.7931917665552	75.4508307714442	69.8508008066677	321.482635909681	278.012147734037	552.777307117377	123.595991903082	556.148695164442	328.313423532706	380.444514698685	154.201474956582	655.32513259755	237.679202142889	270.165549848532	167.219943285668	6.67825376786788	60.0212468095669	254.462408970708	332.906431583117	21.4629949738693	694.844428238937	81.7786719673724	308.40994451185	77.7822921879099	338.276752152007	665.034595702403	230.122779750784	
